timestamp,twelvedata,finage,yahoo_finance
1631384890,48.78000,48.8,47.75
1631384957,48.78000,48.8,47.75
1631385022,48.78000,48.8,47.75
1631385086,48.78000,48.8,47.75
1631385150,48.78000,48.8,47.75
1631385214,48.78000,48.8,47.75
1631385279,48.78000,48.8,47.75
1631385343,48.78000,48.8,47.75
1631385407,48.78000,48.8,47.75
1631385471,48.78000,48.8,47.75
1631385535,48.78000,48.8,47.75
1631385599,48.78000,48.8,47.75
1631385664,48.78000,48.8,47.75
1631385728,48.78000,48.8,47.75
1631385792,48.78000,48.8,47.75
1631385856,48.78000,48.8,47.75
1631385920,48.78000,48.8,47.75
1631385984,48.78000,48.8,47.75
1631386048,48.78000,48.8,47.75
1631386112,48.78000,48.8,47.75
1631386176,48.78000,48.8,47.75
1631386240,48.78000,48.8,47.75
1631386305,48.78000,48.8,47.75
1631386369,48.78000,48.8,47.75
1631386433,48.78000,48.8,47.75
1631386497,48.78000,48.8,47.75
1631386561,48.78000,48.8,47.75
1631386625,48.78000,48.8,47.75
1631386690,48.78000,48.8,47.75
1631386754,48.78000,48.8,47.75
1631386818,48.78000,48.8,47.75
1631386882,48.78000,48.8,47.75
1631386946,48.78000,48.8,47.75
1631387010,48.78000,48.8,47.75
1631387074,48.78000,48.8,47.75
1631387138,48.78000,48.8,47.75
1631387203,48.78000,48.8,47.75
1631387268,48.78000,48.8,47.75
1631387332,48.78000,48.8,47.75
1631387396,48.78000,48.8,47.75
1631387460,48.78000,48.8,47.75
1631387524,48.78000,48.8,47.75
1631387588,48.78000,48.8,47.75
1631387653,48.78000,48.8,47.75
1631387717,48.78000,48.8,47.75
1631387782,48.78000,48.8,47.75
1631387846,48.78000,48.8,47.75
1631387910,48.78000,48.8,47.75
1631387975,48.78000,48.8,47.75
1631388041,48.78000,48.8,47.75
1631388106,48.78000,48.8,47.75
1631388171,48.78000,48.8,47.75
1631388235,48.78000,48.8,47.75
1631388300,48.78000,48.8,47.75
1631388364,48.78000,48.8,47.75
1631388429,48.78000,48.8,47.75
1631388493,48.78000,48.8,47.75
1631388557,48.78000,48.8,47.75
1631388622,48.78000,48.8,47.75
1631388686,48.78000,48.8,47.75
1631388750,48.78000,48.8,47.75
1631388814,48.78000,48.8,47.75
1631388879,48.78000,48.8,47.75
1631388943,48.78000,48.8,47.75
1631389007,48.78000,48.8,47.75
1631389072,48.78000,48.8,47.75
1631389136,48.78000,48.8,47.75
1631389201,48.78000,48.8,47.75
1631389265,48.78000,48.8,47.75
1631389330,48.78000,48.8,47.75
1631389394,48.78000,48.8,47.75
1631389458,48.78000,48.8,47.75
1631389522,48.78000,48.8,47.75
1631389587,48.78000,48.8,47.75
1631389651,48.78000,48.8,47.75
1631389716,48.78000,48.8,47.75
1631389780,48.78000,48.8,47.75
1631389844,48.78000,48.8,47.75
1631389908,48.78000,48.8,47.75
1631389973,48.78000,48.8,47.75
1631390037,48.78000,48.8,47.75
1631390101,48.78000,48.8,47.75
1631390166,48.78000,48.8,47.75
1631390230,48.78000,48.8,47.75
1631390294,48.78000,48.8,47.75
1631390359,48.78000,48.8,47.75
1631390423,48.78000,48.8,47.75
1631390488,48.78000,48.8,47.75
1631390552,48.78000,48.8,47.75
1631390616,48.78000,48.8,47.75
1631390681,48.78000,48.8,47.75
1631390745,48.78000,48.8,47.75
1631390809,48.78000,48.8,47.75
1631390873,48.78000,48.8,47.75
1631390937,48.78000,48.8,47.75
1631391001,48.78000,48.8,47.75
1631391066,48.78000,48.8,47.75
1631391130,48.78000,48.8,47.75
1631391194,48.78000,48.8,47.75
1631391259,48.78000,48.8,47.75
1631391323,48.78000,48.8,47.75
1631391387,48.78000,48.8,47.75
1631391451,48.78000,48.8,47.75
1631391515,48.78000,48.8,47.75
1631391580,48.78000,48.8,47.75
1631391645,48.78000,48.8,47.75
1631391709,48.78000,48.8,47.75
1631391773,48.78000,48.8,47.75
1631391837,48.78000,48.8,47.75
1631391901,48.78000,48.8,47.75
1631391965,48.78000,48.8,47.75
1631392029,48.78000,48.8,47.75
1631392094,48.78000,48.8,47.75
1631392165,48.78000,48.8,47.75
1631392229,48.78000,48.8,47.75
1631392293,48.78000,48.8,47.75
1631392358,48.78000,48.8,47.75
1631392422,48.78000,48.8,47.75
1631392486,48.78000,48.8,47.75
1631392551,48.78000,48.8,47.75
1631392615,48.78000,48.8,47.75
